Transaction ID,Date,Time,Store ID,Product ID,Quantity Sold,Price per Unit,Total Sales,Discount,Payment Method,Customer ID
T005584,2021-07-07,06:20 PM,S002,P0069,2,63683.69,127367.38,11021.3,Mobile Payment,C00304
T003830,2021-06-15,07:22 PM,S002,P00225,5,51587.14,257935.7,30693.33,Debit Card,C00511
T003581,2023-10-15,02:19 PM,S002,P0024,4,84457.61,337830.44,97480.89,Debit Card,C00127
T001358,2021-03-25,08:53 PM,S002,P00103,5,36221.7,181108.5,52854.29,Mobile Payment,C00378
T00555,2023-06-01,05:03 PM,S005,P00112,2,8882.14,17764.28,2874.09,Mobile Payment,C00536
T00783,2023-08-29,08:34 PM,S001,P00218,1,75815.6,75815.6,9376.13,Cash,C00575
T005375,2021-12-12,02:49 PM,S004,P0093,1,96709.27,96709.27,26922.63,Credit Card,C00664
T002139,2023-02-28,05:37 PM,S002,P00161,1,87361.0,87361.0,6677.77,Cash,C00181
T002084,2022-08-10,09:55 PM,S004,P00227,5,46340.5,231702.5,38144.52,Mobile Payment,C00238
T003285,2022-05-15,05:19 PM,S003,P00243,1,31738.86,31738.86,4254.59,Mobile Payment,C00319
T003095,2022-01-23,04:07 PM,S002,P00252,5,37760.17,188800.85,36377.84,Credit Card,C00406
T006296,2022-07-08,12:52 PM,S001,P00194,5,70416.92,352084.6,54800.38,Credit Card,C00216
T005519,2021-08-19,12:18 PM,S002,P00237,2,86825.27,173650.54,1492.16,Debit Card,C00529
T003050,2021-04-14,02:21 PM,S003,P0045,4,92847.31,371389.24,28781.41,Cash,C0070
T006020,2021-02-09,03:31 PM,S005,P0047,3,90282.19,270846.57,22525.52,Mobile Payment,C00113
T005823,2022-03-25,07:12 PM,S003,P00160,1,24859.12,24859.12,1825.37,Debit Card,C0082
T005512,2021-11-06,12:31 PM,S005,P0066,4,4740.38,18961.52,5518.29,Debit Card,C00351
T003337,2022-06-23,01:55 PM,S005,P0017,1,60760.75,60760.75,8923.04,Cash,C00507
T005920,2021-06-22,10:53 AM,S001,P00185,5,86774.81,433874.05,82111.36,Credit Card,C0029
T004684,2021-10-11,10:43 AM,S004,P00131,5,9092.48,45462.4,1638.85,Mobile Payment,C00108
T001324,2023-07-12,03:48 PM,S002,P00173,3,34903.59,104710.77,20652.08,Cash,C00185
T005258,2024-07-04,05:55 PM,S004,P00147,1,96351.11,96351.11,12765.25,Credit Card,C00199
T002244,2023-08-27,10:13 AM,S001,P00223,5,64236.49,321182.45,18856.41,Credit Card,C00212
T002563,2023-01-07,09:28 PM,S004,P00236,1,25829.66,25829.66,2344.77,Debit Card,C00662
T00355,2022-10-30,05:32 PM,S001,P0072,1,69499.96,69499.96,19733.04,Credit Card,C00566
T001720,2023-12-23,05:31 PM,S005,P00200,2,96671.46,193342.92,16429.32,Debit Card,C00139
T005672,2021-03-02,04:14 PM,S001,P00177,2,71868.77,143737.54,15810.74,Credit Card,C00489
T004591,2021-04-14,01:43 PM,S004,P00223,3,25283.27,75849.81,7257.99,Mobile Payment,C00556
T005157,2021-04-30,06:16 PM,S004,P00123,2,48441.03,96882.06,17408.76,Debit Card,C0088
T00665,2021-05-12,02:02 PM,S003,P00132,2,66660.71,133321.42,10955.17,Debit Card,C0096
T00766,2023-06-26,04:59 PM,S005,P0071,1,62773.07,62773.07,5270.14,Mobile Payment,C00499
T00552,2021-08-07,04:05 PM,S002,P006,1,13195.28,13195.28,3702.23,Credit Card,C00646
T001985,2022-09-08,02:41 PM,S004,P00124,4,50522.63,202090.52,38796.14,Credit Card,C00245
T006913,2023-02-13,09:30 PM,S005,P00101,4,46135.72,184542.88,51418.72,Mobile Payment,C00313
T006732,2023-06-17,05:47 PM,S005,P00288,2,77776.43,155552.86,12735.13,Mobile Payment,C00425
T00400,2021-11-23,10:36 AM,S004,P00271,4,8168.09,32672.36,2557.05,Debit Card,C00611
T006057,2022-02-07,12:30 PM,S005,P00184,5,47480.87,237404.35,38873.1,Credit Card,C00283
T005087,2021-03-11,03:14 PM,S004,P001,5,82996.46,414982.3,40679.18,Credit Card,C00324
T006860,2023-04-22,07:19 PM,S005,P0070,2,62076.69,124153.38,17979.45,Credit Card,C00614
T00580,2022-09-22,03:04 PM,S003,P00144,3,11761.71,35285.13,6941.23,Debit Card,C00425
T002241,2023-10-15,06:43 PM,S004,P00274,1,4424.38,4424.38,342.02,Mobile Payment,C00332
T005830,2024-04-01,02:44 PM,S001,P00300,3,64792.03,194376.09,25893.49,Cash,C00268
T004715,2024-01-10,10:31 AM,S002,P00138,4,86321.89,345287.56,51716.27,Credit Card,C00109
T00857,2023-09-22,11:22 AM,S005,P00193,2,65498.18,130996.36,9152.8,Cash,C00192
T001245,2023-01-30,03:09 PM,S003,P00292,1,83353.83,83353.83,4279.92,Credit Card,C00484
T006520,2022-03-10,03:58 PM,S001,P002,1,13719.76,13719.76,3446.65,Mobile Payment,C00560
T003296,2022-07-25,08:56 PM,S002,P00158,4,40242.38,160969.52,20799.62,Credit Card,C00371
T005906,2022-09-15,01:31 PM,S005,P00232,3,33856.09,101568.27,20773.49,Cash,C00156
T001173,2023-03-04,03:08 PM,S001,P00280,4,12467.02,49868.08,12614.15,Mobile Payment,C00105
T00675,2023-01-22,05:11 PM,S004,P00245,3,8418.02,25254.06,6645.33,Mobile Payment,C00610
T004027,2021-08-22,07:21 PM,S004,P0034,4,53762.08,215048.32,27095.31,Credit Card,C00271
T006698,2021-06-21,02:10 PM,S001,P0046,2,79371.66,158743.32,10309.32,Mobile Payment,C00366
T002448,2021-11-18,11:51 AM,S002,P0082,5,70820.68,354103.4,38729.61,Mobile Payment,C00668
T004199,2021-10-17,09:37 PM,S001,P00296,5,53816.28,269081.4,49731.16,Mobile Payment,C00562
T006306,2023-04-28,05:32 PM,S005,P00160,5,15671.32,78356.6,15327.37,Cash,C00266
T004938,2021-01-08,07:45 PM,S001,P009,5,41104.16,205520.8,27867.71,Mobile Payment,C0094
T001241,2022-05-11,03:02 PM,S001,P00147,2,32732.52,65465.04,6615.82,Cash,C00657
T001258,2023-08-29,03:41 PM,S003,P00184,5,35970.35,179851.75,35883.42,Cash,C00670
T002044,2022-12-28,08:27 PM,S004,P0020,3,62868.06,188604.18,20402.17,Mobile Payment,C00473
T005503,2022-07-02,03:50 PM,S005,P00239,3,39815.58,119446.74,19081.15,Credit Card,C00407
T006171,2022-03-07,02:34 PM,S005,P00171,4,26061.36,104245.44,13125.94,Debit Card,C00626
T007007,2023-03-17,05:05 PM,S003,P00168,2,65697.5,131395.0,33313.24,Credit Card,C00281
T003806,2021-02-16,02:58 PM,S001,P0095,2,83600.18,167200.36,16636.13,Cash,C00268
T003600,2021-01-31,03:34 PM,S005,P00251,4,95482.46,381929.84,90024.85,Mobile Payment,C003
T00691,2022-07-01,06:29 PM,S005,P00264,5,15058.99,75294.95,7872.78,Debit Card,C00119
T005921,2021-05-28,03:24 PM,S005,P00160,1,78678.02,78678.02,19546.08,Debit Card,C00199
T001187,2021-07-10,09:14 PM,S005,P0081,4,61163.99,244655.96,30674.67,Cash,C00133
T001904,2022-08-29,11:29 AM,S002,P00263,2,53321.66,106643.32,21592.65,Mobile Payment,C0030
T002948,2021-11-21,12:48 PM,S004,P00108,3,31050.03,93150.09,13928.46,Cash,C0024
T002849,2021-04-27,04:30 PM,S001,P0083,1,30675.15,30675.15,385.76,Debit Card,C00172
T004176,2021-05-02,10:38 AM,S005,P00159,3,32817.62,98452.86,25925.98,Mobile Payment,C0097
T002079,2022-11-03,08:19 PM,S003,P009,5,5158.69,25793.45,695.15,Credit Card,C00603
T00532,2024-04-20,07:56 PM,S004,P00141,2,97251.32,194502.64,5141.04,Mobile Payment,C0068
T005252,2023-03-02,11:52 AM,S001,P0029,4,11645.04,46580.16,7008.92,Mobile Payment,C00641
T00763,2023-12-08,06:54 PM,S003,P00166,3,83195.35,249586.05,29244.26,Debit Card,C00655
T001432,2022-07-05,05:15 PM,S004,P0089,4,49622.21,198488.84,12351.41,Cash,C00394
T003371,2023-06-08,07:10 PM,S003,P0055,1,64544.5,64544.5,1995.19,Debit Card,C00487
T001867,2022-10-02,02:16 PM,S004,P00152,1,16987.11,16987.11,3911.29,Cash,C0058
T004173,2023-08-20,04:01 PM,S004,P0028,4,29328.4,117313.6,14151.95,Cash,C00206
T005791,2024-01-20,05:04 PM,S003,P00192,4,65613.48,262453.92,28781.45,Debit Card,C00254
T003075,2021-08-15,08:57 PM,S001,P0061,3,54271.27,162813.81,14587.85,Debit Card,C00595
T001716,2021-12-19,10:47 AM,S001,P0070,2,7352.62,14705.24,553.86,Credit Card,C0072
T002594,2022-10-08,10:33 AM,S001,P00272,5,12082.92,60414.6,12169.72,Debit Card,C007
T004693,2021-02-05,06:23 PM,S003,P00112,2,84349.89,168699.78,252.24,Mobile Payment,C0076
T0086,2024-05-01,01:10 PM,S005,P00184,4,36967.51,147870.04,42800.94,Debit Card,C0086
T0042,2024-03-18,12:43 PM,S003,P00245,4,49285.03,197140.12,30525.56,Mobile Payment,C00568
T002516,2023-10-21,03:39 PM,S003,P0040,5,86593.29,432966.45,119568.83,Credit Card,C00304
T004931,2023-08-25,03:31 PM,S002,P00140,1,79735.27,79735.27,11333.03,Mobile Payment,C0011
T003733,2024-04-14,07:53 PM,S003,P00226,1,65536.88,65536.88,9048.1,Debit Card,C00492
T00978,2022-09-07,07:30 PM,S004,P00118,2,15978.27,31956.54,6420.87,Credit Card,C0058
T00696,2021-03-11,12:33 PM,S002,P004,4,28264.49,113057.96,8374.84,Cash,C00411
T003931,2023-12-25,11:14 AM,S005,P00194,2,98636.25,197272.5,36683.67,Credit Card,C00658
T005059,2024-03-11,03:17 PM,S004,P00287,5,36809.55,184047.75,25147.41,Cash,C00208
T005567,2021-11-23,10:08 AM,S004,P00196,3,91974.62,275923.86,443.21,Mobile Payment,C00264
T005110,2023-12-11,09:07 PM,S001,P00103,4,77501.23,310004.92,37770.9,Debit Card,C00359
T005710,2023-06-12,02:29 PM,S002,P00275,1,56298.77,56298.77,12857.0,Mobile Payment,C00597
T005790,2021-05-15,10:30 AM,S003,P005,5,9192.62,45963.1,8349.81,Credit Card,C00545
T005146,2024-01-02,11:33 AM,S002,P00231,4,23161.37,92645.48,17325.86,Mobile Payment,C00108
T006715,2021-01-19,08:28 PM,S002,P00120,4,47037.01,188148.04,29982.65,Cash,C00383
T002829,2021-07-17,09:02 PM,S001,P00179,3,19456.3,58368.9,237.47,Credit Card,C0013
T003966,2022-10-27,04:03 PM,S004,P0020,5,24716.85,123584.25,36056.14,Credit Card,C00408
T001639,2022-12-10,04:41 PM,S002,P00129,4,51820.17,207280.68,51169.85,Debit Card,C00571
T006136,2023-10-03,04:29 PM,S001,P00167,3,23100.16,69300.48,14664.91,Mobile Payment,C00177
T00381,2021-02-10,07:12 PM,S004,P00170,5,6640.28,33201.4,1380.65,Debit Card,C00159
T006974,2023-05-25,03:21 PM,S004,P00129,3,71395.85,214187.55,6987.91,Debit Card,C00442
T001908,2024-05-13,11:14 AM,S004,P00105,3,67299.91,201899.73,5802.21,Cash,C00118
T00794,2022-01-15,04:18 PM,S003,P0077,4,58829.42,235317.68,45400.56,Mobile Payment,C00283
T002741,2022-08-07,06:27 PM,S001,P00155,3,84245.34,252736.02,62466.63,Credit Card,C00183
T005348,2022-11-09,04:18 PM,S003,P00234,4,76490.84,305963.36,74626.04,Cash,C00314
T004728,2024-02-28,03:02 PM,S003,P00272,2,26241.65,52483.3,14641.84,Debit Card,C00583
T003768,2023-05-06,10:12 AM,S004,P00127,1,20919.95,20919.95,709.33,Credit Card,C00184
T001894,2022-04-30,10:45 AM,S005,P00215,1,12499.39,12499.39,1773.24,Mobile Payment,C00430
T003830,2023-02-01,10:46 AM,S005,P0092,4,48645.21,194580.84,11393.02,Mobile Payment,C00194
T005280,2021-09-09,01:39 PM,S005,P00270,3,47147.69,141443.07,8682.5,Mobile Payment,C00127
T004940,2022-01-27,07:03 PM,S001,P00223,2,52925.35,105850.7,19994.78,Credit Card,C00465
T004793,2022-06-24,09:56 PM,S004,P00265,5,14620.2,73101.0,2396.13,Credit Card,C00455
T002012,2022-08-24,03:47 PM,S001,P00229,4,94402.85,377611.4,34525.13,Cash,C00459
T005120,2022-11-19,04:00 PM,S002,P0013,3,60373.36,181120.08,8203.66,Credit Card,C00201
T005647,2021-07-13,05:51 PM,S004,P00287,3,57861.12,173583.36,8291.73,Credit Card,C00643
T001108,2024-01-16,06:26 PM,S002,P00267,3,77606.8,232820.4,65914.46,Credit Card,C00211
T00789,2023-02-04,09:14 PM,S001,P00243,1,26268.86,26268.86,3792.09,Mobile Payment,C00117
T003471,2024-05-31,01:31 PM,S005,P00104,5,33592.19,167960.95,45840.22,Debit Card,C00612
T002908,2023-07-20,03:06 PM,S002,P00266,1,96927.09,96927.09,26512.22,Cash,C0024
T001321,2021-10-01,10:01 AM,S004,P00281,1,30652.36,30652.36,6896.27,Mobile Payment,C0066
T006684,2021-08-21,11:47 AM,S001,P0096,5,28684.53,143422.65,34968.52,Cash,C00256
T004172,2024-05-21,06:01 PM,S004,P00159,3,73881.63,221644.89,59849.24,Credit Card,C00339
T006426,2021-11-12,09:31 PM,S003,P00195,4,79587.96,318351.84,74702.35,Mobile Payment,C00491
T003277,2022-02-01,06:18 PM,S001,P00242,3,81650.38,244951.14,64746.49,Credit Card,C00133
T00779,2021-09-19,10:58 AM,S001,P004,1,99320.94,99320.94,19670.61,Credit Card,C00654
T004626,2022-03-26,08:45 PM,S002,P0059,5,14634.24,73171.2,16227.58,Mobile Payment,C00309
T00150,2021-06-24,07:00 PM,S002,P00163,2,15446.21,30892.42,654.56,Credit Card,C00354
T005042,2023-06-19,07:53 PM,S002,P00175,4,93653.1,374612.4,44886.76,Cash,C00327
T005947,2023-03-03,04:32 PM,S002,P0087,3,24545.88,73637.64,2757.48,Debit Card,C00360
T00868,2024-01-09,04:00 PM,S004,P00274,4,15362.33,61449.32,1213.9,Mobile Payment,C00520
T001623,2022-03-17,11:20 AM,S002,P00178,4,87135.02,348540.08,34822.73,Debit Card,C00334
T002033,2022-06-04,03:54 PM,S002,P0086,2,53457.13,106914.26,4664.16,Cash,C00387
T001052,2021-05-15,12:31 PM,S004,P00163,1,45326.13,45326.13,9484.85,Credit Card,C00461
T006515,2023-10-04,02:05 PM,S002,P00228,1,73309.33,73309.33,6007.99,Cash,C00276
T004582,2022-03-06,06:27 PM,S002,P00100,5,30000.32,150001.6,4533.33,Mobile Payment,C00512
T002678,2021-07-30,08:47 PM,S002,P00156,5,38900.65,194503.25,39162.39,Credit Card,C00276
T006685,2023-07-06,10:14 AM,S002,P00195,1,8594.15,8594.15,1068.58,Cash,C00497
T00326,2022-12-14,07:18 PM,S001,P00205,1,67911.5,67911.5,15952.8,Cash,C00362
T005973,2022-12-09,02:47 PM,S005,P00253,5,61474.28,307371.4,87676.17,Credit Card,C00346
T00692,2021-09-14,10:54 AM,S004,P00249,3,43634.42,130903.26,4064.93,Credit Card,C00552
T004196,2022-03-18,05:48 PM,S003,P00170,3,92538.56,277615.68,42338.47,Debit Card,C00564
T00769,2024-03-19,11:34 AM,S002,P0065,1,86417.82,86417.82,18026.49,Cash,C00591
T003932,2022-03-20,07:00 PM,S005,P0041,2,32149.6,64299.2,10130.68,Mobile Payment,C00122
T0055,2023-04-13,03:48 PM,S001,P0092,2,1680.15,3360.3,971.14,Debit Card,C00321
T004737,2021-05-05,05:41 PM,S004,P006,5,35670.13,178350.65,33624.99,Cash,C00178
T00736,2022-10-27,08:06 PM,S002,P00214,5,26658.81,133294.05,7159.71,Mobile Payment,C00351
T00722,2021-06-03,01:56 PM,S005,P00228,3,18879.14,56637.42,6446.09,Mobile Payment,C004
T005734,2023-05-14,04:07 PM,S002,P00283,2,75911.29,151822.58,34150.95,Credit Card,C00148
T003446,2023-11-28,12:29 PM,S001,P0037,3,39083.39,117250.17,9051.38,Debit Card,C00197
T004037,2024-03-01,10:29 AM,S001,P00239,1,32987.29,32987.29,201.02,Credit Card,C0050
T006193,2022-07-27,03:08 PM,S005,P00260,3,35622.57,106867.71,28427.34,Cash,C00346
T003022,2022-02-08,04:49 PM,S003,P00196,2,60542.0,121084.0,13811.98,Mobile Payment,C00160
T001171,2024-04-30,11:29 AM,S001,P00224,5,58164.46,290822.3,85648.39,Debit Card,C00210
T001194,2024-05-08,05:23 PM,S002,P00199,3,70395.61,211186.83,4338.29,Cash,C00572
T00966,2022-10-28,02:27 PM,S005,P0054,3,18114.69,54344.07,10.02,Cash,C00408
T004051,2021-06-01,11:36 AM,S001,P0063,4,12387.71,49550.84,2940.75,Credit Card,C00675
T00179,2021-01-25,03:22 PM,S001,P00246,2,49179.47,98358.94,11728.48,Credit Card,C00278
T003099,2024-02-27,08:26 PM,S004,P00222,4,6973.75,27895.0,3235.89,Debit Card,C00489
T007017,2022-08-01,08:20 PM,S002,P00146,2,2799.92,5599.84,840.01,Credit Card,C00338
T005694,2023-07-08,06:11 PM,S001,P0099,3,86247.25,258741.75,64042.58,Credit Card,C00359
T003425,2021-05-16,03:19 PM,S002,P0030,3,33325.54,99976.62,15626.01,Cash,C0041
T003055,2021-09-14,06:06 PM,S002,P00193,3,57036.29,171108.87,48567.7,Mobile Payment,C00241
T00462,2023-01-15,12:48 PM,S002,P00153,3,76039.13,228117.39,16399.62,Cash,C00126
T004161,2021-10-22,01:19 PM,S001,P00265,3,90168.96,270506.88,16070.29,Debit Card,C00667
T004444,2021-04-13,02:40 PM,S001,P0025,4,23554.45,94217.8,20540.04,Mobile Payment,C00420
T004963,2021-03-21,08:44 PM,S005,P00286,4,55502.7,222010.8,11504.75,Cash,C00670
T002136,2022-01-20,02:19 PM,S005,P00109,1,12812.01,12812.01,3300.76,Credit Card,C00556
T003516,2022-03-01,06:04 PM,S005,P006,2,59919.49,119838.98,29969.82,Credit Card,C00598
T004163,2022-03-30,08:32 PM,S002,P00232,2,41835.38,83670.76,20587.89,Mobile Payment,C00202
T004109,2024-07-06,11:44 AM,S005,P00295,5,90683.81,453419.05,28517.52,Mobile Payment,C00343
T006925,2023-10-21,07:26 PM,S002,P00244,5,81018.64,405093.2,28351.09,Debit Card,C0051
T00891,2023-10-21,11:09 AM,S001,P00120,5,45463.67,227318.35,65608.17,Debit Card,C0016
T00952,2021-11-11,09:06 PM,S002,P00100,2,78928.9,157857.8,10266.29,Credit Card,C00146
T002276,2023-10-31,09:52 PM,S004,P00247,3,57639.67,172919.01,38013.49,Cash,C00622
T00127,2022-11-04,04:07 PM,S005,P0093,3,68701.47,206104.41,7033.2,Mobile Payment,C00234
T002609,2022-01-28,08:37 PM,S002,P00236,5,14343.19,71715.95,7907.9,Debit Card,C00393
T001451,2023-05-11,04:52 PM,S001,P00158,3,12893.6,38680.8,7323.86,Mobile Payment,C00541
T00574,2023-11-16,10:14 AM,S004,P00141,2,17314.46,34628.92,8321.8,Mobile Payment,C00113
T001848,2022-09-27,05:30 PM,S003,P00162,4,92856.21,371424.84,84378.07,Debit Card,C00490
T00487,2021-11-13,05:39 PM,S003,P0080,3,36250.41,108751.23,23148.78,Debit Card,C00214
T002967,2023-11-19,11:55 AM,S005,P00158,4,41751.67,167006.68,8168.57,Cash,C00492
T00356,2021-05-08,11:05 AM,S002,P00248,5,71285.25,356426.25,72838.32,Cash,C00508
T006819,2023-05-21,07:59 PM,S001,P00297,5,62046.51,310232.55,87643.47,Credit Card,C00319
T002530,2021-11-20,03:20 PM,S003,P00184,4,74483.74,297934.96,8458.49,Mobile Payment,C00622
T00403,2022-03-10,04:13 PM,S004,P0036,1,78784.84,78784.84,8830.71,Debit Card,C00632
T003666,2023-09-27,03:45 PM,S005,P00177,5,69133.87,345669.35,26647.01,Mobile Payment,C00539
T002997,2023-04-09,05:33 PM,S004,P0027,1,4349.6,4349.6,534.4,Mobile Payment,C00619
T002358,2022-11-18,11:47 AM,S002,P00250,4,30697.08,122788.32,19045.5,Cash,C0016
T006540,2023-01-20,08:32 PM,S004,P00106,2,57796.92,115593.84,7207.12,Debit Card,C00424
T002244,2022-03-03,04:11 PM,S003,P00226,3,6684.51,20053.53,1451.03,Mobile Payment,C00181
T004046,2023-12-05,10:28 AM,S001,P00291,2,46166.82,92333.64,470.84,Cash,C00459
T002895,2021-05-30,11:36 AM,S001,P0074,1,84375.25,84375.25,8085.27,Cash,C00227
T006703,2022-10-06,10:07 AM,S004,P00255,4,75902.02,303608.08,11726.97,Mobile Payment,C00467
T001812,2023-08-26,11:46 AM,S004,P00115,3,17634.07,52902.21,14456.72,Mobile Payment,C00604
T006698,2023-03-11,09:51 PM,S004,P0031,3,8111.69,24335.07,637.07,Credit Card,C00562
T00186,2021-05-26,12:23 PM,S002,P0012,3,85943.57,257830.71,65295.48,Credit Card,C00330
T006396,2023-06-29,04:25 PM,S004,P00233,5,54974.04,274870.2,3066.91,Debit Card,C00321
T006116,2021-04-10,08:43 PM,S001,P005,5,45108.84,225544.2,60072.67,Debit Card,C00250
T006535,2022-07-24,06:10 PM,S005,P0080,1,40213.49,40213.49,11554.78,Mobile Payment,C00278
T003924,2024-01-30,10:57 AM,S002,P00205,2,64583.43,129166.86,9844.98,Debit Card,C00373
T004143,2021-05-20,02:50 PM,S005,P0015,2,2942.48,5884.96,192.09,Mobile Payment,C00259
T004523,2024-04-10,04:48 PM,S005,P0026,4,73397.89,293591.56,35512.77,Cash,C00421
T006978,2022-07-15,11:29 AM,S001,P0087,2,76532.72,153065.44,8802.29,Cash,C00593
T007013,2024-03-15,10:00 AM,S001,P00291,1,22627.49,22627.49,3658.96,Mobile Payment,C00224
T002704,2023-03-07,02:43 PM,S004,P002,2,55945.21,111890.42,21314.35,Credit Card,C00562
T001560,2023-12-12,08:06 PM,S002,P00212,5,16726.46,83632.3,21316.72,Cash,C00512
T003280,2021-11-25,06:59 PM,S005,P0064,2,29719.74,59439.48,13404.04,Cash,C00565
T006570,2023-01-22,03:47 PM,S002,P00164,5,75898.48,379492.4,22957.11,Debit Card,C00249
T004936,2024-06-21,03:05 PM,S003,P0075,1,45679.27,45679.27,32.7,Cash,C00482
T005107,2021-11-24,07:47 PM,S001,P00166,3,38746.2,116238.6,422.5,Cash,C00206
T001957,2024-05-26,08:19 PM,S003,P00129,2,86144.98,172289.96,32726.66,Mobile Payment,C00371
T001198,2022-05-15,09:32 PM,S004,P0033,5,53008.08,265040.4,23452.06,Mobile Payment,C00199
T005145,2022-10-06,08:41 PM,S004,P0030,3,57441.93,172325.79,26602.54,Debit Card,C00226
T001877,2023-09-22,08:50 PM,S003,P00189,1,50349.34,50349.34,1157.87,Cash,C0085
T004444,2021-03-15,01:15 PM,S003,P003,5,98150.03,490750.15,103770.78,Credit Card,C00632
T004886,2023-10-07,10:27 AM,S001,P00126,2,77835.89,155671.78,25550.3,Mobile Payment,C00329
T0063,2024-06-22,02:40 PM,S002,P00186,2,96278.34,192556.68,236.15,Cash,C00231
T002533,2021-10-16,01:17 PM,S005,P00221,2,54460.33,108920.66,20701.9,Debit Card,C00671
T006027,2022-04-16,04:04 PM,S005,P0088,1,85134.02,85134.02,15433.69,Mobile Payment,C00587
T001426,2023-05-26,11:37 AM,S001,P00243,3,18212.03,54636.09,13919.66,Credit Card,C00335
T005437,2021-06-06,07:07 PM,S004,P00241,3,38390.55,115171.65,34289.64,Mobile Payment,C00394
T004818,2022-07-04,06:19 PM,S001,P00206,1,71036.35,71036.35,7829.04,Debit Card,C00132
T007001,2023-04-12,04:22 PM,S001,P00149,1,94337.45,94337.45,17523.04,Cash,C00549
T006441,2022-11-18,02:36 PM,S002,P00166,4,43065.87,172263.48,9108.27,Mobile Payment,C0016
T001651,2021-06-09,06:20 PM,S003,P00252,5,11954.05,59770.25,9233.65,Mobile Payment,C00191
T006772,2021-04-17,06:31 PM,S002,P0047,5,27533.59,137667.95,38904.4,Debit Card,C00151
T002639,2023-11-04,11:10 AM,S005,P00203,5,96755.62,483778.1,16488.74,Mobile Payment,C00673
T004607,2022-09-30,03:44 PM,S001,P001,4,6206.41,24825.64,7394.8,Cash,C00304
T004939,2022-04-01,04:44 PM,S005,P00173,1,39324.27,39324.27,7944.51,Debit Card,C00187
T003413,2023-03-12,01:30 PM,S005,P0083,5,13129.11,65645.55,16780.39,Debit Card,C00104
T005790,2024-05-12,07:28 PM,S005,P00287,2,25114.9,50229.8,3738.64,Credit Card,C00490
T001659,2023-12-02,01:01 PM,S002,P00122,2,62520.87,125041.74,20400.63,Debit Card,C00139
T001846,2023-11-25,09:32 PM,S001,P00193,4,36665.81,146663.24,29370.42,Cash,C00346
T003550,2024-05-02,01:49 PM,S004,P0049,5,6548.06,32740.3,151.19,Mobile Payment,C00384
T006850,2022-12-07,02:14 PM,S005,P0091,4,98099.09,392396.36,82243.77,Mobile Payment,C00171
T003574,2021-07-05,12:52 PM,S004,P00287,1,84207.12,84207.12,3670.65,Cash,C00566
T006856,2021-02-26,04:38 PM,S005,P0046,4,85620.61,342482.44,69402.66,Mobile Payment,C00529
T002204,2021-09-22,02:29 PM,S005,P00255,4,85017.71,340070.84,37840.17,Debit Card,C00223
T004433,2023-10-30,09:56 PM,S002,P00183,5,16380.76,81903.8,11549.67,Cash,C00243
T006255,2023-02-18,02:55 PM,S003,P00141,5,77648.8,388244.0,21405.18,Debit Card,C00361
T005714,2024-01-18,01:03 PM,S004,P00136,3,20346.96,61040.88,5645.98,Debit Card,C00172
T00372,2024-01-06,03:58 PM,S003,P00166,5,69964.0,349820.0,92089.57,Debit Card,C00376
T004285,2023-08-14,04:36 PM,S001,P00161,3,55678.02,167034.06,15529.37,Mobile Payment,C00559
T001814,2022-05-03,10:38 AM,S003,P0040,4,9185.27,36741.08,7154.96,Credit Card,C00569
T00350,2022-05-31,09:46 PM,S001,P0021,2,34929.77,69859.54,18558.57,Debit Card,C00467
T006966,2023-06-10,04:44 PM,S002,P00268,2,51677.38,103354.76,6816.85,Debit Card,C0077
T005282,2021-01-20,05:12 PM,S002,P00249,1,88679.89,88679.89,15355.06,Mobile Payment,C00186
T003321,2023-11-11,02:36 PM,S004,P00211,2,40889.57,81779.14,18612.81,Cash,C0012
T004048,2021-07-05,12:08 PM,S002,P0019,4,68298.85,273195.4,52617.29,Cash,C00455
T001782,2021-10-27,09:36 PM,S003,P0050,3,88730.39,266191.17,10673.83,Debit Card,C00560
T001502,2021-02-20,12:33 PM,S002,P00267,2,9491.07,18982.14,4730.77,Credit Card,C00429
T005562,2021-11-15,12:21 PM,S004,P0022,3,34888.97,104666.91,29490.15,Debit Card,C00206
T001546,2021-10-08,04:24 PM,S004,P00224,1,66921.86,66921.86,1613.57,Debit Card,C0051
T005104,2022-08-29,05:26 PM,S004,P00172,5,77507.55,387537.75,113008.34,Cash,C00629
T001291,2024-06-09,08:23 PM,S004,P0092,3,90390.59,271171.77,78789.23,Mobile Payment,C00191
T001455,2021-03-03,07:44 PM,S004,P0058,2,27280.87,54561.74,4426.51,Credit Card,C00417
T005934,2021-08-10,04:28 PM,S005,P00185,4,33289.94,133159.76,17530.7,Mobile Payment,C00525
T004315,2022-10-29,03:19 PM,S005,P00260,5,5728.18,28640.9,6232.78,Cash,C00412
T005025,2021-07-27,03:47 PM,S002,P00280,5,6046.18,30230.9,638.74,Debit Card,C00570
T001916,2022-08-02,07:28 PM,S005,P00238,4,29940.28,119761.12,22054.25,Mobile Payment,C00463
T00284,2022-03-06,07:27 PM,S004,P0047,5,97780.16,488900.8,44442.85,Cash,C0093
T003614,2022-10-23,05:03 PM,S001,P0066,3,19130.05,57390.15,14737.49,Cash,C00115
T004978,2023-02-20,03:39 PM,S001,P00143,2,87526.69,175053.38,46345.06,Credit Card,C00201
T004565,2022-06-20,11:22 AM,S004,P00194,4,70698.1,282792.4,43141.74,Credit Card,C00437
