Transaction ID,Date,Time,Store ID,Product ID,Quantity Sold,Price per Unit,Total Sales,Discount,Payment Method,Customer ID
T005895,2022-12-23,12:43 PM,S001,P0086,2,7256.34,14512.68,1956.01,Credit Card,C00103
T001905,2022-03-15,12:47 PM,S005,P00160,4,7955.86,31823.44,746.9,Credit Card,C00314
T003132,2023-06-04,03:38 PM,S003,P0037,5,25199.34,125996.7,20897.0,Credit Card,C00530
T008241,2021-01-01,11:49 AM,S003,P00277,1,92568.0,92568.0,23971.28,Cash,C00110
T003553,2021-10-01,07:07 PM,S001,P00167,2,18230.32,36460.64,10842.11,Mobile Payment,C00603
T005735,2023-10-17,03:46 PM,S005,P0070,1,25409.13,25409.13,5768.52,Debit Card,C00622
T004910,2020-06-01,01:09 PM,S004,P00105,2,88624.7,177249.4,20711.58,Credit Card,C00461
T00874,2022-04-25,01:00 PM,S002,P00147,3,55053.8,165161.4,34964.46,Debit Card,C00424
T004510,2023-02-20,09:28 PM,S004,P00110,4,96235.47,384941.88,13325.36,Debit Card,C00534
T002648,2023-04-03,09:02 PM,S004,P0046,2,68394.23,136788.46,180.21,Debit Card,C00620
T005650,2021-05-05,08:52 PM,S004,P0027,5,20271.42,101357.1,11139.73,Debit Card,C00439
T007504,2022-09-12,07:14 PM,S005,P00288,3,69397.7,208193.1,20660.93,Cash,C0049
T007236,2022-08-14,02:37 PM,S004,P00252,5,39031.7,195158.5,38869.47,Mobile Payment,C00536
T006965,2021-05-12,03:27 PM,S005,P00214,5,64977.85,324889.25,73081.53,Cash,C00671
T008015,2024-02-01,05:08 PM,S004,P0065,1,9368.96,9368.96,2073.05,Mobile Payment,C0041
T006243,2020-11-05,02:55 PM,S002,P00121,1,80471.03,80471.03,7445.2,Cash,C00257
T00493,2021-10-19,07:12 PM,S003,P00181,2,42734.07,85468.14,14900.74,Mobile Payment,C00807
T006886,2024-01-13,04:04 PM,S005,P0083,5,67773.43,338867.15,21344.54,Mobile Payment,C0044
T006861,2021-03-26,08:18 PM,S002,P00222,1,54303.48,54303.48,66.96,Debit Card,C00817
T007308,2021-08-23,04:44 PM,S004,P003,1,13451.14,13451.14,2678.29,Cash,C0060
T005306,2021-01-15,05:21 PM,S003,P0032,3,13792.17,41376.51,428.48,Debit Card,C0074
T00604,2022-08-16,07:33 PM,S005,P00203,3,22264.55,66793.65,13810.01,Credit Card,C00620
T007987,2022-01-11,08:03 PM,S001,P00345,4,38839.02,155356.08,14259.14,Mobile Payment,C00160
T008017,2024-05-04,11:15 AM,S002,P00177,3,44461.25,133383.75,6036.2,Credit Card,C00288
T003769,2023-12-15,06:27 PM,S003,P00355,1,32129.57,32129.57,7783.21,Debit Card,C00629
T003058,2024-07-15,01:24 PM,S001,P0054,1,98162.46,98162.46,4778.77,Debit Card,C00381
T002739,2021-05-12,05:59 PM,S001,P00240,3,38898.7,116696.1,23198.93,Cash,C00848
T003175,2023-05-20,10:26 AM,S003,P00134,1,7669.93,7669.93,1717.75,Debit Card,C00772
T005825,2024-02-04,12:47 PM,S003,P00243,1,57879.62,57879.62,1468.42,Cash,C00477
T002467,2021-09-09,12:15 PM,S005,P00323,4,70162.08,280648.32,21008.66,Cash,C00813
T003706,2023-09-13,04:04 PM,S001,P00296,2,35337.92,70675.84,14500.15,Cash,C0099
T001167,2024-03-15,08:32 PM,S004,P00192,4,27984.41,111937.64,4299.91,Debit Card,C0049
T00977,2024-05-23,03:37 PM,S004,P0064,4,54521.17,218084.68,21730.65,Cash,C00554
T008184,2022-05-03,05:46 PM,S001,P00258,1,83490.26,83490.26,11687.28,Mobile Payment,C00135
T007873,2024-06-18,06:38 PM,S005,P0075,4,18567.92,74271.68,8236.49,Credit Card,C00715
T005494,2021-10-26,05:17 PM,S002,P0016,1,42785.25,42785.25,11561.93,Credit Card,C00289
T008283,2022-03-27,05:15 PM,S002,P00176,2,43361.27,86722.54,322.2,Credit Card,C00650
T008925,2023-06-21,03:11 PM,S004,P00110,4,75233.86,300935.44,28425.39,Cash,C00366
T002274,2020-02-06,12:27 PM,S001,P00187,5,82786.94,413934.7,71960.97,Mobile Payment,C00152
T007187,2023-07-19,03:56 PM,S005,P00211,1,39952.57,39952.57,1688.68,Debit Card,C00793
T004688,2022-08-29,07:29 PM,S004,P00242,2,45504.93,91009.86,7780.39,Cash,C00521
T002244,2021-10-06,08:58 PM,S005,P00320,1,36482.17,36482.17,4159.35,Debit Card,C00380
T004570,2023-01-31,08:31 PM,S004,P00379,2,63801.43,127602.86,14224.81,Debit Card,C00471
T0070,2020-12-10,01:22 PM,S004,P0093,1,36900.86,36900.86,6009.19,Credit Card,C00430
T00478,2024-07-12,01:55 PM,S005,P00174,1,8530.63,8530.63,2223.08,Mobile Payment,C0069
T00501,2021-05-15,06:55 PM,S001,P0093,4,55733.73,222934.92,49481.53,Mobile Payment,C00428
T006680,2020-12-03,06:25 PM,S004,P00244,1,4554.19,4554.19,96.61,Cash,C00365
T002241,2022-12-17,05:26 PM,S002,P0082,1,93666.9,93666.9,10409.66,Credit Card,C00248
T008103,2023-05-07,04:55 PM,S002,P00363,4,61577.95,246311.8,11303.78,Credit Card,C00228
T002208,2020-01-24,12:19 PM,S004,P0028,3,55025.69,165077.07,20624.76,Mobile Payment,C00664
T003523,2021-05-27,11:10 AM,S004,P00191,3,61607.95,184823.85,51725.93,Debit Card,C00460
T004955,2021-01-14,01:09 PM,S001,P0088,3,14294.26,42882.78,205.47,Credit Card,C0036
T001182,2022-06-15,12:17 PM,S004,P0041,1,68143.74,68143.74,18336.45,Credit Card,C00155
T006219,2024-03-07,10:53 AM,S005,P00172,1,77366.52,77366.52,22702.54,Cash,C00736
T006152,2021-09-17,11:03 AM,S003,P00284,1,79514.92,79514.92,23064.55,Credit Card,C00683
T00870,2020-08-24,10:49 AM,S001,P00190,1,44558.7,44558.7,4432.83,Credit Card,C00455
T00258,2021-10-17,09:25 PM,S004,P00131,2,42864.5,85729.0,24366.93,Credit Card,C00467
T005214,2024-04-26,04:46 PM,S004,P00107,5,94260.67,471303.35,131909.45,Cash,C00567
T00283,2023-10-22,06:12 PM,S003,P00289,2,19568.13,39136.26,9147.62,Credit Card,C00734
T005666,2020-03-12,02:09 PM,S004,P00205,2,32944.37,65888.74,8098.8,Cash,C00534
T003094,2021-08-13,03:55 PM,S005,P00366,1,63651.87,63651.87,13518.96,Cash,C00393
T008426,2024-06-05,08:17 PM,S001,P00378,5,9419.85,47099.25,3929.17,Cash,C00181
T00940,2022-12-18,10:30 AM,S001,P00200,1,49310.05,49310.05,5941.84,Cash,C00211
T006658,2023-07-07,11:53 AM,S005,P00263,3,39159.15,117477.45,5145.83,Credit Card,C00385
T003184,2021-06-23,03:23 PM,S003,P0081,3,88023.53,264070.59,42309.83,Credit Card,C00761
T005446,2020-03-14,07:01 PM,S004,P00277,1,53950.61,53950.61,2104.38,Mobile Payment,C00211
T007420,2021-03-12,06:42 PM,S004,P00166,3,80889.2,242667.6,25282.84,Debit Card,C00749
T004850,2023-11-26,10:17 AM,S003,P00332,1,48411.54,48411.54,790.13,Cash,C00180
T005827,2021-09-22,10:24 AM,S001,P0058,1,86777.12,86777.12,8469.97,Credit Card,C00351
T003348,2023-09-03,02:46 PM,S002,P00269,1,71415.95,71415.95,2232.58,Mobile Payment,C00723
T001300,2020-08-19,05:36 PM,S002,P00147,3,76357.49,229072.47,52647.71,Debit Card,C00475
T006940,2023-12-18,03:32 PM,S004,P0049,2,90803.53,181607.06,53516.96,Mobile Payment,C00551
T002436,2022-08-08,08:02 PM,S002,P0053,2,98379.86,196759.72,39028.78,Mobile Payment,C00760
T003222,2024-05-28,05:41 PM,S003,P00256,4,59511.0,238044.0,54422.97,Mobile Payment,C00258
T007214,2023-08-11,02:52 PM,S005,P006,4,11976.08,47904.32,6814.39,Debit Card,C00331
T007221,2023-05-20,08:14 PM,S001,P00350,4,50572.49,202289.96,33646.38,Credit Card,C00356
T002588,2024-03-16,07:15 PM,S001,P00194,2,20927.49,41854.98,5949.24,Mobile Payment,C00430
T007424,2022-04-03,08:56 PM,S005,P00241,2,81612.79,163225.58,48497.48,Cash,C00569
T003210,2023-07-30,09:56 PM,S003,P00237,1,12557.76,12557.76,1466.75,Credit Card,C00826
T007590,2021-10-05,12:31 PM,S003,P00108,1,69392.29,69392.29,20332.85,Mobile Payment,C00386
T006371,2024-02-06,07:00 PM,S001,P00292,3,12802.21,38406.63,6244.24,Cash,C00761
T002419,2022-10-10,04:32 PM,S005,P00268,5,67891.69,339458.45,39972.31,Mobile Payment,C00429
T006120,2020-11-20,07:00 PM,S003,P0053,4,52317.09,209268.36,1349.44,Debit Card,C00757
T00297,2024-01-11,07:50 PM,S002,P00162,5,59925.63,299628.15,8010.02,Mobile Payment,C00143
T001762,2020-04-10,12:29 PM,S004,P00190,3,9176.26,27528.78,4175.49,Mobile Payment,C00626
T00813,2024-03-25,02:39 PM,S003,P00141,1,26016.79,26016.79,729.44,Cash,C00522
T006942,2024-01-19,12:23 PM,S001,P0028,4,91886.2,367544.8,3359.83,Debit Card,C00577
T006749,2021-08-18,10:02 AM,S005,P0043,1,88264.46,88264.46,6341.82,Cash,C00645
T00628,2020-08-16,04:20 PM,S001,P00275,4,98184.71,392738.84,60791.96,Debit Card,C00550
T004191,2021-02-03,06:25 PM,S002,P00331,2,54608.34,109216.68,2126.42,Mobile Payment,C00705
T005805,2021-01-19,12:23 PM,S005,P0074,4,87190.24,348760.96,10429.12,Credit Card,C00748
T002608,2020-01-30,07:28 PM,S003,P00154,3,40996.77,122990.31,19975.61,Cash,C00310
T005032,2023-03-11,08:47 PM,S002,P0058,5,44357.72,221788.6,26644.87,Cash,C0075
T007592,2020-12-09,09:11 PM,S005,P0051,2,52743.16,105486.32,10197.02,Debit Card,C00592
T001670,2022-03-04,12:18 PM,S002,P00353,1,4960.23,4960.23,733.47,Cash,C00678
T005539,2020-08-21,10:02 AM,S004,P00235,2,27224.01,54448.02,217.54,Cash,C00627
T004578,2022-12-09,11:20 AM,S002,P00226,3,74946.59,224839.77,56799.02,Cash,C00789
T004656,2020-08-04,10:00 AM,S005,P0062,4,6599.6,26398.4,6370.15,Credit Card,C00398
T003977,2024-01-10,01:07 PM,S003,P0055,1,80275.01,80275.01,13872.01,Mobile Payment,C00812
T004601,2021-05-24,04:47 PM,S004,P00280,2,11695.15,23390.3,3287.92,Credit Card,C00202
T007076,2023-07-18,04:31 PM,S001,P00252,4,90551.49,362205.96,81048.67,Debit Card,C00403
T002699,2024-04-20,01:55 PM,S004,P0013,2,96241.76,192483.52,41425.67,Cash,C0047
T001537,2021-11-24,11:11 AM,S003,P00108,4,1259.48,5037.92,389.66,Cash,C00256
T00501,2020-08-30,04:08 PM,S003,P00213,2,11603.16,23206.32,760.81,Credit Card,C0090
T0063,2021-04-05,06:25 PM,S001,P00218,3,6373.45,19120.35,5428.5,Debit Card,C00574
T005348,2020-07-12,12:51 PM,S004,P00208,1,98075.89,98075.89,21221.88,Credit Card,C00434
T008895,2023-03-05,11:14 AM,S004,P0028,3,85335.94,256007.82,32929.76,Credit Card,C00288
T003306,2021-05-02,06:35 PM,S004,P00265,2,41568.52,83137.04,16832.29,Mobile Payment,C00820
T004417,2021-04-06,06:00 PM,S004,P00296,2,14939.25,29878.5,6914.45,Credit Card,C00193
T001785,2024-03-04,01:34 PM,S001,P00165,4,69170.44,276681.76,1232.63,Credit Card,C00710
T003386,2023-09-01,03:25 PM,S003,P00173,1,21468.53,21468.53,481.83,Cash,C00161
T003640,2022-05-01,07:44 PM,S005,P00283,4,6494.86,25979.44,6008.86,Mobile Payment,C00390
T006765,2021-05-05,01:19 PM,S003,P008,2,17843.46,35686.92,8825.8,Cash,C00349
T002277,2020-03-25,07:07 PM,S004,P00126,2,18561.74,37123.48,1806.42,Credit Card,C00436
T007861,2020-03-07,08:16 PM,S002,P00278,2,78624.04,157248.08,30896.98,Mobile Payment,C00647
T007558,2021-03-14,07:45 PM,S002,P00109,5,62386.99,311934.95,16638.25,Mobile Payment,C00157
T007519,2020-01-28,01:34 PM,S005,P0020,4,86395.52,345582.08,94464.06,Cash,C00192
T007683,2023-10-28,07:29 PM,S002,P00206,2,97559.95,195119.9,16330.26,Mobile Payment,C00375
T005034,2020-12-07,02:45 PM,S005,P00235,2,45095.65,90191.3,14054.2,Debit Card,C0043
T005317,2023-03-18,04:13 PM,S001,P00140,3,15477.41,46432.23,7577.89,Cash,C00133
T006758,2020-06-24,03:46 PM,S001,P00275,3,82919.02,248757.06,31270.71,Debit Card,C00152
T005570,2024-06-27,05:06 PM,S001,P00175,3,1935.16,5805.48,711.32,Debit Card,C00473
T0032,2022-12-30,08:07 PM,S002,P00355,4,74353.07,297412.28,19538.6,Credit Card,C00835
T002025,2022-12-22,03:49 PM,S003,P00132,3,68496.77,205490.31,32877.22,Debit Card,C0042
T005021,2022-12-07,04:18 PM,S004,P00296,2,8722.46,17444.92,4088.94,Debit Card,C00233
T004861,2023-08-27,02:55 PM,S003,P00336,1,20243.19,20243.19,1155.89,Mobile Payment,C00779
T001733,2021-12-11,07:26 PM,S005,P00272,1,53298.48,53298.48,3364.52,Mobile Payment,C00415
T007149,2024-03-09,09:20 PM,S003,P00128,5,85230.2,426151.0,119979.37,Credit Card,C00820
T002448,2020-02-26,11:31 AM,S003,P0071,4,99220.17,396880.68,89338.45,Debit Card,C00557
T004137,2020-07-11,05:40 PM,S002,P00143,2,90242.57,180485.14,41956.83,Debit Card,C00544
T00817,2022-03-05,04:14 PM,S003,P0059,1,27515.6,27515.6,8027.37,Credit Card,C00463
T003059,2020-11-04,04:48 PM,S002,P00367,4,99854.27,399417.08,64365.85,Debit Card,C00701
T00942,2021-06-17,03:34 PM,S001,P00117,2,91117.27,182234.54,32123.15,Debit Card,C00645
T008583,2024-03-13,10:17 AM,S005,P0037,5,98532.45,492662.25,64271.01,Cash,C00742
T004921,2023-06-13,09:03 PM,S005,P00252,5,94781.56,473907.8,39220.79,Debit Card,C0067
T007972,2023-04-25,06:23 PM,S004,P0051,2,55661.02,111322.04,390.69,Cash,C00649
T005506,2023-08-29,12:34 PM,S001,P00361,4,7406.79,29627.16,2540.15,Cash,C00160
T00906,2020-01-27,02:18 PM,S005,P00239,2,91869.8,183739.6,41928.07,Cash,C00501
T005329,2022-09-08,02:17 PM,S001,P00241,5,62567.49,312837.45,55326.82,Debit Card,C00582
T002769,2021-04-16,03:35 PM,S004,P0078,1,43038.49,43038.49,9398.44,Debit Card,C00718
T008858,2021-08-06,04:26 PM,S005,P00217,4,99925.3,399701.2,41168.42,Mobile Payment,C0091
T006680,2022-06-09,08:34 PM,S005,P00206,4,99003.25,396013.0,43703.78,Credit Card,C00510
T002993,2020-09-21,12:21 PM,S002,P00110,2,58241.21,116482.42,6211.73,Debit Card,C00198
T006597,2022-05-03,06:02 PM,S003,P0016,1,95440.27,95440.27,17684.22,Debit Card,C00543
T00932,2021-03-24,12:42 PM,S002,P0096,4,36623.74,146494.96,18723.28,Debit Card,C00522
T003943,2023-09-28,07:10 PM,S004,P002,4,73208.91,292835.64,40717.58,Debit Card,C00512
T001883,2020-04-01,04:45 PM,S004,P00179,2,93769.48,187538.96,44497.1,Credit Card,C00828
T007142,2022-05-08,12:52 PM,S002,P0046,4,54475.46,217901.84,35489.54,Mobile Payment,C00338
T004591,2022-03-29,03:43 PM,S002,P00125,2,18754.59,37509.18,1144.28,Cash,C00492
T008250,2022-10-22,01:45 PM,S003,P00209,3,19382.24,58146.72,16090.09,Mobile Payment,C00404
T005368,2023-04-27,01:38 PM,S005,P0095,5,1399.53,6997.65,555.55,Credit Card,C00185
T007388,2022-09-28,03:26 PM,S001,P00198,5,28083.08,140415.4,30832.99,Mobile Payment,C00346
T002684,2020-12-16,04:13 PM,S003,P00291,3,56238.7,168716.1,41739.86,Credit Card,C00727
T008076,2022-02-10,09:00 PM,S003,P00138,4,35548.08,142192.32,25889.57,Debit Card,C00398
T007452,2024-03-27,12:29 PM,S001,P004,5,64431.39,322156.95,57233.48,Mobile Payment,C00414
T006157,2022-05-24,12:13 PM,S002,P00309,2,18896.44,37792.88,3615.67,Debit Card,C00559
T007054,2021-02-20,11:36 AM,S001,P00261,3,1894.48,5683.44,48.59,Debit Card,C00643
T006297,2020-04-19,05:26 PM,S004,P00196,4,53663.84,214655.36,21326.63,Cash,C00435
T00813,2020-08-15,02:14 PM,S004,P00206,2,64392.5,128785.0,18184.38,Cash,C00816
T007121,2022-07-08,09:28 PM,S005,P00216,1,17240.41,17240.41,5099.65,Cash,C00344
T006756,2022-03-21,08:21 PM,S003,P00224,4,81213.43,324853.72,57426.56,Mobile Payment,C00724
T00154,2022-09-10,11:46 AM,S002,P00347,3,62096.9,186290.7,55701.76,Mobile Payment,C00629
T005014,2023-06-30,10:34 AM,S003,P00153,4,65780.82,263123.28,30017.17,Credit Card,C00659
T0011,2024-05-11,02:55 PM,S004,P00306,5,24233.58,121167.9,23776.08,Cash,C00657
T008417,2021-06-06,11:15 AM,S005,P00219,2,77665.4,155330.8,44961.22,Credit Card,C0011
T002646,2023-08-27,12:15 PM,S003,P00204,2,11000.69,22001.38,2829.48,Cash,C00395
T007200,2020-09-14,04:20 PM,S003,P00247,5,72739.2,363696.0,94746.98,Mobile Payment,C00515
T003008,2021-01-21,12:20 PM,S002,P00144,5,87786.21,438931.05,92223.88,Cash,C00345
T003543,2020-09-22,05:12 PM,S001,P00154,5,88673.26,443366.3,42990.36,Debit Card,C0011
T008613,2023-03-23,05:31 PM,S003,P00181,1,85586.69,85586.69,3357.21,Mobile Payment,C0046
T008748,2020-11-30,01:27 PM,S005,P0034,2,7831.8,15663.6,1097.3,Mobile Payment,C00812
T002783,2024-05-09,11:40 AM,S003,P0010,1,11146.61,11146.61,2577.85,Mobile Payment,C00522
T003474,2020-11-07,09:21 PM,S003,P00183,2,50676.71,101353.42,2545.37,Cash,C00224
T008014,2020-10-27,02:19 PM,S004,P00294,5,29822.2,149111.0,15526.92,Mobile Payment,C00124
T003746,2021-01-28,05:37 PM,S001,P00226,5,47860.81,239304.05,60775.45,Mobile Payment,C00308
T007064,2020-11-25,09:04 PM,S005,P0087,2,79910.36,159820.72,39239.5,Cash,C00736
T004982,2020-05-20,01:17 PM,S004,P00176,1,96194.92,96194.92,739.03,Credit Card,C0011
T005998,2020-10-14,12:52 PM,S002,P00286,5,48389.61,241948.05,6024.91,Credit Card,C00256
T007880,2021-02-15,02:03 PM,S004,P00174,2,31730.35,63460.7,10811.81,Debit Card,C00309
T00339,2022-09-05,05:43 PM,S005,P0085,3,27769.49,83308.47,21646.67,Credit Card,C0024
T00194,2023-02-12,02:20 PM,S001,P00315,4,3258.74,13034.96,1323.85,Debit Card,C00662
T003705,2023-10-10,03:42 PM,S004,P0086,4,35376.99,141507.96,5017.56,Credit Card,C00654
T008491,2021-10-27,08:55 PM,S004,P00268,5,77345.27,386726.35,71817.81,Cash,C00490
T00659,2022-04-21,07:42 PM,S005,P00368,1,5904.53,5904.53,186.7,Cash,C00497
T006911,2023-09-03,01:08 PM,S005,P00221,4,65704.36,262817.44,61205.09,Mobile Payment,C00390
T007273,2022-06-28,04:24 PM,S002,P00362,1,53602.97,53602.97,9352.37,Cash,C00643
T001198,2021-04-08,10:18 AM,S001,P00329,1,10519.19,10519.19,2695.45,Mobile Payment,C00224
T00479,2022-10-08,01:43 PM,S001,P00168,1,28959.05,28959.05,7341.9,Debit Card,C00376
T001277,2020-09-29,04:49 PM,S001,P00235,5,68819.94,344099.7,67319.67,Credit Card,C00800
T003751,2021-05-08,07:35 PM,S003,P00121,4,27710.27,110841.08,21802.95,Mobile Payment,C00709
T003218,2021-11-15,11:21 AM,S003,P0057,4,72140.9,288563.6,51228.32,Mobile Payment,C002
T005026,2023-01-02,02:47 PM,S001,P0038,2,7145.69,14291.38,922.57,Cash,C00184
T001576,2022-12-05,03:59 PM,S003,P00202,1,63705.15,63705.15,14241.42,Credit Card,C00622
T006016,2022-03-31,09:08 PM,S001,P00304,1,36912.92,36912.92,6203.02,Credit Card,C00123
T001416,2021-09-16,07:16 PM,S004,P00158,1,22497.54,22497.54,3505.93,Cash,C00517
T001850,2024-06-15,05:32 PM,S002,P0056,2,40150.37,80300.74,15413.98,Debit Card,C00423
T002556,2024-04-23,03:41 PM,S003,P00223,1,56145.63,56145.63,3328.59,Debit Card,C00772
T001646,2024-03-16,07:40 PM,S001,P0011,3,98224.34,294673.02,34875.97,Cash,C00647
T004996,2021-03-28,04:04 PM,S001,P00246,1,14998.6,14998.6,3688.85,Mobile Payment,C00195
T004921,2021-04-16,05:56 PM,S003,P00289,1,95763.62,95763.62,12161.48,Mobile Payment,C00555
T008273,2024-05-12,12:20 PM,S004,P00141,4,72627.83,290511.32,82528.15,Credit Card,C00331
T004734,2024-03-17,03:28 PM,S002,P00336,4,99451.91,397807.64,85942.2,Cash,C00268
T008268,2020-03-04,09:34 PM,S002,P0037,5,50810.62,254053.1,45832.83,Credit Card,C00397
T001019,2023-06-04,09:04 PM,S001,P00237,1,86837.27,86837.27,24240.36,Debit Card,C0084
T007009,2021-05-20,04:30 PM,S005,P00195,2,28319.36,56638.72,13303.2,Credit Card,C00537
T005737,2023-02-07,04:16 PM,S002,P00330,3,11639.31,34917.93,6753.55,Credit Card,C00250
T00142,2020-08-27,07:13 PM,S002,P0086,2,22396.62,44793.24,8667.03,Mobile Payment,C00184
T007933,2020-06-22,06:37 PM,S005,P0013,2,80962.64,161925.28,43372.15,Debit Card,C00335
T004876,2022-08-05,02:50 PM,S005,P00360,5,94838.86,474194.3,11338.76,Credit Card,C00780
T004184,2022-11-06,07:01 PM,S005,P00106,5,92216.5,461082.5,115607.31,Mobile Payment,C00151
T004778,2023-04-19,03:35 PM,S002,P00244,1,27224.67,27224.67,8125.06,Credit Card,C00462
T006754,2024-04-03,12:59 PM,S003,P00134,2,68170.64,136341.28,7119.02,Mobile Payment,C00694
T003875,2020-01-02,04:24 PM,S004,P00379,3,25681.08,77043.24,13494.69,Debit Card,C00248
T00320,2021-05-20,06:35 PM,S001,P00346,4,70015.01,280060.04,1539.93,Debit Card,C00610
T003653,2022-01-05,06:52 PM,S001,P00242,3,25647.35,76942.05,15794.21,Credit Card,C00611
T006125,2022-09-19,06:05 PM,S004,P00292,5,47490.89,237454.45,13561.3,Mobile Payment,C00661
T001394,2022-06-11,07:57 PM,S002,P0092,3,62129.4,186388.2,54249.76,Debit Card,C00534
T002494,2021-03-23,10:05 AM,S002,P00358,1,3591.56,3591.56,468.47,Credit Card,C0050
T003911,2022-02-15,03:47 PM,S005,P00357,2,29051.03,58102.06,14767.24,Credit Card,C00609
T001941,2020-06-14,03:07 PM,S002,P00295,2,39549.61,79099.22,760.6,Debit Card,C00522
T006124,2022-04-24,05:57 PM,S003,P00232,2,43455.36,86910.72,24220.67,Credit Card,C00271
T002104,2021-08-07,10:56 AM,S002,P00216,4,53917.27,215669.08,40520.7,Mobile Payment,C00464
T006448,2021-04-26,09:22 PM,S005,P0016,2,73164.01,146328.02,18924.6,Cash,C00571
T005851,2020-08-05,04:29 PM,S001,P00329,4,59145.62,236582.48,70781.15,Mobile Payment,C00472
T006274,2021-08-27,08:33 PM,S001,P00147,3,72298.03,216894.09,2183.82,Credit Card,C00238
T002496,2022-04-07,10:56 AM,S003,P00231,5,65922.98,329614.9,95706.87,Cash,C00212
T002089,2024-04-13,12:20 PM,S004,P0068,2,74225.3,148450.6,29097.55,Debit Card,C00500
T002936,2023-05-24,06:39 PM,S001,P00272,5,57701.53,288507.65,74689.56,Debit Card,C00410
T008340,2021-02-09,07:03 PM,S004,P0062,4,16719.95,66879.8,9134.43,Cash,C00604
T006889,2024-06-07,12:01 PM,S003,P00261,5,67915.2,339576.0,27905.98,Mobile Payment,C00204
T006378,2024-05-29,08:00 PM,S002,P00287,2,71271.49,142542.98,16000.67,Debit Card,C0054
T004705,2022-07-16,02:38 PM,S005,P00321,3,24188.87,72566.61,18566.24,Cash,C00530
T007753,2020-08-12,12:10 PM,S002,P0064,3,18209.92,54629.76,4249.91,Cash,C00454
T004732,2020-09-22,01:55 PM,S001,P00352,3,92692.99,278078.97,3804.54,Debit Card,C00546
T00724,2022-04-06,04:23 PM,S002,P00266,4,71181.43,284725.72,54500.39,Cash,C00471
T005897,2021-09-27,11:42 AM,S003,P0095,5,96445.12,482225.6,134352.62,Cash,C00181
T006058,2020-09-07,07:34 PM,S005,P00123,4,88221.87,352887.48,37879.49,Debit Card,C00696
T003886,2021-09-08,11:52 AM,S002,P0018,3,24654.22,73962.66,3697.25,Mobile Payment,C00506
T005676,2020-05-15,07:33 PM,S005,P0027,3,7241.83,21725.49,4877.61,Debit Card,C00494
T008092,2023-07-18,03:13 PM,S005,P00107,3,6517.43,19552.29,5834.33,Cash,C00134
T007552,2022-06-15,09:22 PM,S001,P00193,5,73171.2,365856.0,7312.51,Cash,C00738
T001816,2023-07-14,05:56 PM,S005,P00224,3,65918.77,197756.31,55729.49,Cash,C00386
T002591,2023-09-20,07:20 PM,S003,P009,3,58748.38,176245.14,43651.36,Mobile Payment,C00479
T004545,2020-06-09,05:04 PM,S005,P0023,3,21904.71,65714.13,6258.88,Debit Card,C00817
T003909,2022-06-29,09:06 PM,S002,P00133,5,53806.49,269032.45,74107.89,Mobile Payment,C00808
T002786,2022-02-03,03:32 PM,S003,P00123,2,54014.08,108028.16,19882.83,Cash,C00150
T001952,2020-04-14,03:28 PM,S001,P00123,2,38330.98,76661.96,18981.94,Cash,C00788
T004848,2023-04-26,01:43 PM,S001,P00200,3,86490.9,259472.7,17376.8,Mobile Payment,C00555
T005785,2020-12-23,09:58 PM,S004,P00319,2,78928.83,157857.66,45261.58,Mobile Payment,C00489
T005068,2020-06-29,08:28 PM,S003,P0055,2,57902.26,115804.52,17241.91,Mobile Payment,C00826
T006311,2022-01-09,04:02 PM,S003,P00166,1,34440.24,34440.24,8572.08,Cash,C00692
T005132,2023-04-06,12:16 PM,S002,P00215,2,79399.71,158799.42,31263.09,Mobile Payment,C00599
T002579,2023-12-10,07:31 PM,S003,P00244,5,7938.27,39691.35,4983.93,Cash,C00844
T008334,2022-02-20,07:14 PM,S001,P0015,2,73055.05,146110.1,16650.43,Debit Card,C0021
T006616,2023-01-01,07:03 PM,S001,P00282,2,35894.1,71788.2,11690.97,Mobile Payment,C00158
T005428,2020-11-18,05:24 PM,S001,P00241,4,9330.7,37322.8,9165.81,Debit Card,C00811
T00591,2023-10-24,01:50 PM,S002,P00182,4,1741.53,6966.12,1331.44,Mobile Payment,C00559
T004382,2022-05-04,02:25 PM,S001,P00199,4,62326.7,249306.8,2912.82,Mobile Payment,C00467
T00864,2024-05-23,12:12 PM,S002,P00138,5,56614.21,283071.05,27279.16,Debit Card,C00164
T007613,2024-03-13,12:13 PM,S004,P00239,3,15577.92,46733.76,7524.0,Cash,C00608
T006666,2022-07-11,09:12 PM,S002,P00212,5,38740.21,193701.05,3987.78,Cash,C00100
T00905,2020-10-23,06:33 PM,S004,P00239,3,60917.49,182752.47,18163.15,Debit Card,C00503
T006184,2023-10-29,02:05 PM,S002,P00246,2,41565.28,83130.56,22828.53,Credit Card,C00619
T00782,2021-10-24,12:57 PM,S002,P00296,3,24132.46,72397.38,14124.03,Debit Card,C009
T006660,2024-04-27,12:26 PM,S003,P00309,4,47174.69,188698.76,29037.53,Credit Card,C00408
T00497,2020-06-03,12:53 PM,S005,P00165,1,42833.07,42833.07,7381.79,Cash,C00586
T003035,2021-04-14,06:35 PM,S005,P00115,5,25185.32,125926.6,31274.51,Debit Card,C00129
T00886,2021-07-13,05:54 PM,S004,P00117,5,68983.39,344916.95,25981.9,Debit Card,C00409
